               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.028787,            0.052539,           0.0080973,             0.95378,             0.87649,             0.92622,             0.69401,            0.027804,            0.070688,           0.0077718,            0.006535,            0.006535,            0.006535
                  72,            0.028835,            0.051931,           0.0076856,             0.93452,             0.88431,             0.92554,             0.70154,            0.027596,            0.070377,           0.0080266,           0.0064855,           0.0064855,           0.0064855
                  73,            0.028537,            0.051882,           0.0079616,             0.94352,             0.87331,             0.91852,             0.68822,            0.028223,            0.070274,           0.0079214,            0.006436,            0.006436,            0.006436
                  74,            0.028123,            0.053166,           0.0075141,             0.94676,             0.87134,             0.92076,             0.70319,            0.026636,            0.071675,           0.0074826,           0.0063865,           0.0063865,           0.0063865
                  75,            0.028298,            0.053101,           0.0076119,             0.94453,             0.87294,             0.92122,             0.66981,            0.028293,            0.072436,           0.0072578,            0.006337,            0.006337,            0.006337
                  76,            0.028244,            0.051969,           0.0075865,             0.94302,             0.88097,              0.9254,             0.70095,            0.027855,            0.069347,           0.0073949,           0.0062875,           0.0062875,           0.0062875
                  77,            0.027775,            0.051507,           0.0071225,              0.9366,             0.89005,             0.92754,             0.69731,            0.027066,            0.068231,           0.0073409,            0.006238,            0.006238,            0.006238
                  78,            0.027685,            0.050352,            0.006857,             0.93787,              0.8806,             0.92857,             0.71043,            0.026775,            0.069752,           0.0075319,           0.0061885,           0.0061885,           0.0061885
                  79,            0.028231,            0.051325,           0.0074768,             0.94495,             0.87601,             0.92544,              0.7068,            0.026457,            0.067413,           0.0074689,            0.006139,            0.006139,            0.006139
                  80,            0.027689,            0.050176,           0.0071294,             0.94595,             0.89215,             0.92995,             0.71074,            0.026654,            0.067136,           0.0074942,           0.0060895,           0.0060895,           0.0060895
                  81,             0.02777,            0.051089,           0.0073589,             0.94698,             0.88234,             0.92876,             0.70728,            0.026814,            0.070246,           0.0073918,             0.00604,             0.00604,             0.00604
                  82,            0.027489,            0.049731,           0.0067789,              0.9415,             0.87694,             0.92462,             0.70798,            0.026545,            0.071992,           0.0076382,           0.0059905,           0.0059905,           0.0059905
                  83,            0.027292,            0.050539,           0.0072301,             0.94396,             0.88504,             0.92969,             0.70382,            0.026737,            0.070711,           0.0072094,            0.005941,            0.005941,            0.005941
                  84,            0.026824,            0.050266,           0.0068948,             0.93911,              0.8856,             0.92891,             0.71519,            0.026371,            0.068847,           0.0076041,           0.0058915,           0.0058915,           0.0058915
                  85,            0.027294,            0.051072,           0.0072602,             0.94038,             0.89069,             0.93593,              0.7216,            0.025984,             0.06578,           0.0073812,            0.005842,            0.005842,            0.005842
                  86,             0.02696,            0.049512,           0.0067211,             0.94443,             0.89071,             0.93198,             0.69115,            0.028089,            0.067979,           0.0072562,           0.0057925,           0.0057925,           0.0057925
                  87,            0.027084,            0.051777,           0.0068605,             0.94402,             0.89074,             0.93357,              0.7134,            0.026196,             0.06663,           0.0068702,            0.005743,            0.005743,            0.005743
                  88,            0.026514,            0.049533,           0.0065087,              0.9437,             0.88156,             0.93434,             0.71746,            0.026389,            0.067377,           0.0073699,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026815,            0.051081,           0.0067006,             0.95271,             0.89006,             0.93706,             0.71864,            0.026065,            0.067494,           0.0067958,            0.005644,            0.005644,            0.005644
                  90,            0.027013,            0.051034,           0.0067371,             0.94693,             0.87951,             0.92938,             0.71614,            0.025626,            0.067367,           0.0069414,           0.0055945,           0.0055945,           0.0055945
                  91,            0.026646,            0.050462,           0.0067898,             0.95707,             0.89246,             0.93881,             0.72136,            0.026278,            0.066837,             0.00669,            0.005545,            0.005545,            0.005545
                  92,            0.026793,            0.050853,           0.0068309,             0.95824,              0.8811,             0.93469,             0.71631,            0.026234,            0.067534,           0.0068006,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026208,            0.048947,           0.0063863,             0.94752,             0.89254,             0.93585,             0.71859,            0.026704,            0.068055,           0.0069392,            0.005446,            0.005446,            0.005446
                  94,            0.025886,            0.049445,           0.0063825,             0.95844,             0.88474,              0.9379,             0.72073,            0.025974,            0.066333,           0.0069575,           0.0053965,           0.0053965,           0.0053965
                  95,            0.025579,            0.048673,           0.0061352,             0.95535,             0.88517,              0.9356,              0.7129,             0.02697,            0.066869,           0.0067939,            0.005347,            0.005347,            0.005347
                  96,            0.025661,            0.049168,           0.0062461,             0.95592,             0.88609,             0.93613,             0.70129,            0.027601,            0.067634,           0.0065655,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025822,             0.04976,           0.0065224,              0.9557,             0.90344,             0.94064,             0.71833,            0.026656,            0.065999,           0.0063003,            0.005248,            0.005248,            0.005248
                  98,             0.02574,            0.049401,           0.0063332,             0.94948,             0.89766,             0.93677,             0.71389,            0.026755,            0.067768,           0.0065031,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025393,             0.04889,           0.0061663,             0.94855,             0.88502,             0.93315,             0.71013,            0.026638,            0.068121,           0.0065412,            0.005149,            0.005149,            0.005149
                 100,            0.025411,            0.048599,           0.0060804,             0.94904,             0.89416,              0.9353,             0.70835,            0.026906,            0.067401,           0.0067432,           0.0050995,           0.0050995,           0.0050995
                 101,            0.025723,            0.048149,           0.0063204,             0.95354,             0.89499,             0.94083,             0.72123,            0.026368,            0.067004,           0.0065658,             0.00505,             0.00505,             0.00505
                 102,             0.02542,            0.049393,           0.0060812,             0.95319,             0.90946,             0.94107,             0.72564,            0.025816,             0.06623,           0.0064264,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025323,            0.047759,           0.0059914,             0.95707,             0.89357,             0.93492,             0.71759,            0.026278,            0.066991,           0.0065302,            0.004951,            0.004951,            0.004951
                 104,            0.025047,            0.047059,           0.0060967,             0.95555,             0.89952,             0.93852,             0.72528,            0.026102,            0.066629,           0.0065717,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025368,            0.048155,           0.0059571,             0.95451,             0.90134,             0.93582,              0.7245,            0.026126,            0.067282,           0.0065763,            0.004852,            0.004852,            0.004852
                 106,            0.025161,            0.047342,           0.0058518,             0.95188,             0.89503,             0.93505,             0.72256,            0.026276,            0.067743,           0.0063231,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024513,            0.048663,           0.0057053,             0.94463,               0.906,             0.94187,             0.71853,            0.026759,            0.067545,           0.0063582,            0.004753,            0.004753,            0.004753
                 108,            0.024561,            0.047988,           0.0058357,             0.95015,             0.89503,             0.94013,             0.72551,            0.026231,             0.06707,            0.006309,           0.0047035,           0.0047035,           0.0047035
                 109,            0.024652,            0.047232,           0.0057867,              0.9602,             0.89078,             0.93954,             0.72832,            0.025892,            0.067829,           0.0064141,            0.004654,            0.004654,            0.004654
                 110,             0.02492,            0.048268,           0.0054341,              0.9577,             0.89696,             0.93961,             0.72697,            0.025762,            0.067228,           0.0066599,           0.0046045,           0.0046045,           0.0046045
                 111,            0.025171,            0.048931,           0.0058136,             0.94428,             0.90077,             0.93594,              0.7122,             0.02626,             0.06765,           0.0066515,            0.004555,            0.004555,            0.004555
                 112,             0.02461,            0.046879,             0.00571,             0.95166,             0.88862,             0.93396,             0.70598,            0.027501,            0.069071,           0.0068011,           0.0045055,           0.0045055,           0.0045055
                 113,            0.024831,            0.048284,           0.0057008,             0.93703,             0.90565,             0.93688,              0.7086,            0.027174,            0.068524,            0.006411,            0.004456,            0.004456,            0.004456
