               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.024702,           0.0064643,           0.0080128,             0.95748,             0.93813,             0.96026,             0.68655,            0.020647,           0.0048817,           0.0063682,             0.00472,             0.00472,             0.00472
                  82,            0.024819,           0.0063627,            0.007222,             0.94396,             0.93364,             0.95678,             0.69196,            0.020698,           0.0048448,           0.0065301,            0.004654,            0.004654,            0.004654
                  83,             0.02412,            0.006387,           0.0074426,             0.95706,             0.93297,             0.95613,             0.68752,            0.019747,           0.0049712,           0.0061442,            0.004588,            0.004588,            0.004588
                  84,            0.024705,            0.006392,           0.0065881,             0.93299,             0.94279,              0.9572,             0.68889,            0.019992,           0.0048829,           0.0066486,            0.004522,            0.004522,            0.004522
                  85,            0.023647,           0.0062882,           0.0071007,             0.94834,             0.93116,             0.96496,             0.68939,            0.019878,           0.0048895,           0.0064811,            0.004456,            0.004456,            0.004456
                  86,            0.024411,           0.0060484,           0.0066848,             0.94242,             0.94766,             0.96286,             0.69435,            0.019596,           0.0048312,           0.0064314,             0.00439,             0.00439,             0.00439
                  87,            0.024221,           0.0063705,           0.0067711,             0.94967,              0.9366,             0.96419,             0.68779,            0.019967,           0.0048391,           0.0074373,            0.004324,            0.004324,            0.004324
                  88,            0.023616,           0.0063589,           0.0061707,             0.94163,             0.93692,             0.95983,             0.69543,            0.019565,           0.0048279,           0.0063814,            0.004258,            0.004258,            0.004258
                  89,            0.023544,           0.0064045,           0.0069236,             0.95525,             0.92833,             0.96154,             0.68642,            0.019539,           0.0048144,           0.0059224,            0.004192,            0.004192,            0.004192
                  90,            0.023014,           0.0062423,            0.006025,             0.93205,             0.93903,             0.95736,             0.70145,             0.01955,           0.0048255,           0.0062807,            0.004126,            0.004126,            0.004126
                  91,            0.023031,           0.0064645,           0.0057211,             0.93354,             0.94517,             0.96216,             0.70192,            0.019251,           0.0048317,           0.0060686,             0.00406,             0.00406,             0.00406
                  92,            0.023251,           0.0061204,           0.0058285,             0.94701,             0.93316,             0.95652,             0.69867,            0.019827,           0.0048533,           0.0062908,            0.003994,            0.003994,            0.003994
                  93,            0.023215,           0.0062755,           0.0061872,             0.93575,             0.94329,             0.96364,             0.70599,            0.019201,           0.0048021,           0.0063952,            0.003928,            0.003928,            0.003928
                  94,            0.022598,           0.0063477,           0.0063518,             0.95795,             0.93057,             0.95928,             0.69437,            0.019599,            0.004824,           0.0061695,            0.003862,            0.003862,            0.003862
                  95,            0.022732,           0.0060865,           0.0060532,             0.94567,             0.93706,             0.96517,             0.70316,            0.019005,            0.004801,           0.0051526,            0.003796,            0.003796,            0.003796
                  96,            0.022555,           0.0062832,            0.005905,             0.95701,             0.92044,             0.96139,             0.69822,            0.019008,           0.0048382,           0.0054367,             0.00373,             0.00373,             0.00373
                  97,            0.022744,           0.0060867,            0.005659,             0.95913,             0.92642,             0.96782,             0.71426,            0.018917,           0.0047614,           0.0054425,            0.003664,            0.003664,            0.003664
                  98,            0.022437,            0.006112,           0.0055643,             0.96544,             0.92548,             0.96427,              0.7054,            0.018866,           0.0048271,           0.0061763,            0.003598,            0.003598,            0.003598
                  99,            0.022314,           0.0062041,           0.0051512,             0.96379,             0.93542,              0.9623,             0.71048,            0.018427,           0.0047656,           0.0053321,            0.003532,            0.003532,            0.003532
                 100,            0.021982,           0.0061243,           0.0051545,             0.95376,             0.93122,             0.96509,             0.70956,            0.018353,           0.0047106,           0.0057267,            0.003466,            0.003466,            0.003466
                 101,            0.021825,           0.0059201,           0.0049222,             0.94505,             0.93959,             0.96298,             0.71325,            0.018151,           0.0047034,           0.0053886,              0.0034,              0.0034,              0.0034
                 102,            0.022426,            0.006109,           0.0052295,             0.95395,             0.94227,             0.96914,             0.72421,            0.018664,           0.0046443,           0.0048968,            0.003334,            0.003334,            0.003334
                 103,            0.022301,           0.0059479,           0.0054431,             0.96159,             0.92689,             0.96098,             0.71904,            0.018332,           0.0046344,           0.0056316,            0.003268,            0.003268,            0.003268
                 104,            0.021651,           0.0059487,           0.0050658,             0.95066,             0.93829,              0.9628,             0.71415,            0.018592,           0.0046828,           0.0060042,            0.003202,            0.003202,            0.003202
                 105,            0.021063,           0.0060286,           0.0050597,             0.94779,             0.94166,             0.96259,             0.71608,            0.018222,           0.0047485,           0.0051988,            0.003136,            0.003136,            0.003136
                 106,             0.02112,            0.005872,           0.0049912,             0.96462,              0.9389,             0.96668,             0.72013,            0.017969,           0.0046531,           0.0055519,             0.00307,             0.00307,             0.00307
                 107,            0.020932,           0.0058353,           0.0049569,             0.97231,             0.94225,             0.97485,             0.72508,            0.018084,           0.0046707,           0.0045329,            0.003004,            0.003004,            0.003004
                 108,            0.021392,            0.005769,           0.0050321,             0.94176,             0.95212,             0.97266,             0.72312,            0.018177,           0.0046138,           0.0050783,            0.002938,            0.002938,            0.002938
                 109,            0.020935,           0.0057963,           0.0050348,             0.96055,             0.94097,             0.97713,             0.72356,            0.017649,            0.004639,           0.0049009,            0.002872,            0.002872,            0.002872
                 110,            0.020516,           0.0058098,           0.0047268,             0.95041,             0.94933,             0.97317,             0.71522,            0.017713,           0.0046335,           0.0051546,            0.002806,            0.002806,            0.002806
                 111,            0.020613,           0.0057764,           0.0051002,             0.95163,             0.94195,             0.96923,              0.7206,            0.017676,            0.004658,           0.0044836,             0.00274,             0.00274,             0.00274
                 112,            0.020413,           0.0057364,           0.0046294,             0.95468,             0.93189,             0.96535,             0.71535,            0.017479,           0.0046152,           0.0050498,            0.002674,            0.002674,            0.002674
                 113,            0.020377,           0.0056722,           0.0043948,             0.96557,             0.92566,             0.96024,             0.71991,            0.017506,           0.0046235,           0.0047983,            0.002608,            0.002608,            0.002608
                 114,            0.020198,           0.0055538,           0.0044785,              0.9629,             0.93991,             0.97079,             0.72473,            0.017315,           0.0045141,           0.0045181,            0.002542,            0.002542,            0.002542
                 115,            0.020278,           0.0056238,           0.0043094,             0.96455,             0.93908,             0.96979,             0.73192,            0.017345,           0.0045491,           0.0046683,            0.002476,            0.002476,            0.002476
