               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,             0.02859,            0.051311,           0.0074105,             0.96265,             0.88927,             0.93051,             0.70337,            0.027067,            0.067789,           0.0071627,            0.006832,            0.006832,            0.006832
                  82,            0.028167,             0.05033,           0.0067431,             0.95042,             0.89226,             0.93159,             0.70975,            0.026815,            0.067338,           0.0072731,           0.0067924,           0.0067924,           0.0067924
                  83,            0.027765,            0.050853,           0.0071634,             0.95076,             0.88724,             0.92752,             0.71003,            0.026697,            0.068789,           0.0073932,           0.0067528,           0.0067528,           0.0067528
                  84,            0.027146,            0.050579,           0.0068131,             0.94254,             0.90013,             0.93521,             0.70692,            0.027245,             0.06637,           0.0074825,           0.0067132,           0.0067132,           0.0067132
                  85,            0.027517,            0.051524,           0.0073816,             0.93469,             0.88857,              0.9264,             0.71002,            0.026747,            0.066351,           0.0077675,           0.0066736,           0.0066736,           0.0066736
                  86,            0.027422,            0.049878,           0.0067024,             0.94834,             0.88304,             0.92793,             0.68753,            0.028194,             0.06715,           0.0071354,            0.006634,            0.006634,            0.006634
                  87,            0.027718,            0.052302,           0.0069345,              0.9519,             0.90157,             0.93475,             0.71293,            0.026708,             0.06519,            0.006993,           0.0065944,           0.0065944,           0.0065944
                  88,            0.027135,            0.049904,           0.0065799,             0.95591,             0.90172,             0.93531,             0.72043,            0.026618,            0.066005,           0.0069917,           0.0065548,           0.0065548,           0.0065548
                  89,            0.027284,            0.051768,           0.0066334,             0.95812,              0.8997,             0.93862,              0.7163,            0.026649,            0.065426,           0.0068382,           0.0065152,           0.0065152,           0.0065152
                  90,             0.02755,              0.0516,           0.0067764,             0.94365,             0.88647,             0.93096,             0.71526,            0.026205,            0.066053,           0.0074626,           0.0064756,           0.0064756,           0.0064756
                  91,            0.027505,            0.050967,           0.0067542,             0.94263,             0.89932,             0.93647,             0.71595,            0.026505,            0.065832,           0.0070328,            0.006436,            0.006436,            0.006436
                  92,            0.027326,            0.051167,           0.0068668,             0.94362,             0.89199,             0.93284,              0.7165,            0.026516,            0.067294,           0.0071708,           0.0063964,           0.0063964,           0.0063964
                  93,            0.026765,            0.049625,           0.0064089,             0.95598,             0.89229,             0.93616,             0.71892,            0.027259,            0.067529,           0.0067807,           0.0063568,           0.0063568,           0.0063568
                  94,            0.026625,            0.049972,           0.0064081,             0.95116,             0.89693,             0.93553,             0.71482,            0.027136,            0.067227,           0.0068246,           0.0063172,           0.0063172,           0.0063172
                  95,            0.025984,            0.048988,           0.0062477,             0.95118,             0.88395,             0.93323,             0.69973,            0.027713,            0.066831,           0.0068602,           0.0062776,           0.0062776,           0.0062776
                  96,            0.026653,            0.049637,           0.0063641,             0.95666,             0.89299,             0.93496,             0.69731,              0.0278,            0.067161,           0.0064684,            0.006238,            0.006238,            0.006238
                  97,            0.026191,            0.050338,            0.006496,             0.94818,             0.90705,             0.93994,             0.72626,            0.026154,             0.06556,           0.0062105,           0.0061984,           0.0061984,           0.0061984
